Price,Close,Volume,Adj_Close,Returns,MA_7,MA_30,RSI,Volatility
Ticker,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,
1986-07-14,0.16182999312877655,237440000,0.12394030392169952,-0.02357360036627032,0.12253634950944356,0.12332793399691581,56.38251271669568,0.029080256977656573
1986-07-15,0.155691996216774,297920000,0.11923939734697342,-0.03792879657367909,0.12119312584400177,0.12307149519522985,50.0,0.03017420919025006
1986-07-16,0.14955399930477142,539840000,0.11453846096992493,-0.03942435538624278,0.12015526103121894,0.12257289091746013,41.122100586008784,0.029746088622201607
1986-07-17,0.1439729928970337,250880000,0.11026416718959808,-0.037317541584998004,0.11917833238840103,0.12183209011952083,35.96522187516344,0.030850796624803622
1986-07-18,0.14174099266529083,309120000,0.10855472832918167,-0.015503122219905352,0.11777405547244209,0.12102006499965985,35.65251400120211,0.030421520430938778
1986-07-21,0.14955399930477142,228480000,0.11453846096992493,0.05512180568126124,0.11685829716069358,0.12053570275505383,42.63627048986483,0.03244876831873291
1986-07-22,0.15457600355148315,239680000,0.11838466674089432,0.03358003711940327,0.11563716935259956,0.12037900413076083,47.761397328101765,0.03253890684468743
1986-07-23,0.1523440033197403,179491200,0.1166752353310585,-0.014439635274534401,0.1145993024110794,0.1201653244594733,43.93987017875184,0.032692957344017684
1986-07-24,0.1478790044784546,144569600,0.11325564235448837,-0.029308644348282287,0.11374448026929583,0.11982341483235359,35.93726017236878,0.0325329092456857
1986-07-25,0.15178599953651428,217459200,0.11624795198440552,0.026420843745261324,0.11398869327136449,0.1195954923828443,44.538360717888914,0.03308406829947558
1986-07-28,0.1445309966802597,246400000,0.11069149523973465,-0.04779831945268387,0.11404974013566971,0.11913961917161942,43.801492869101594,0.03456750642608116
1986-07-29,0.13950900733470917,595840000,0.10684535652399063,-0.03474646997417541,0.11380554416349956,0.11861252412199974,39.37048988069648,0.03519413156713247
1986-07-30,0.13616099953651428,255360000,0.10428126156330109,-0.02399818807393672,0.1123402299625533,0.118185143917799,34.646615649659736,0.035380606457700414
1986-07-31,0.13950900733470917,282240000,0.10684535652399063,0.024588261805147837,0.1106917570744242,0.11784323354562123,30.252410566838634,0.03552948277307963
1986-08-01,0.140066996216774,150080000,0.1072726845741272,0.003999500437256831,0.10934853553771973,0.11743009959657986,32.743935551153655,0.03380171316329818
1986-08-04,0.140625,130166400,0.10770010203123093,0.003984401609790744,0.10855488692011152,0.11691724881529808,36.89356045617286,0.03220554794619557
1986-08-05,0.14341500401496887,117891200,0.10983679443597794,0.01983927929917284,0.10763900727033615,0.1166180744767189,44.32949726784795,0.031705561230081086
1986-08-06,0.13895100355148315,185203200,0.10641801357269287,-0.031126007280536716,0.10702850988933019,0.11619069501757621,45.26355774047751,0.03214367044375062
1986-08-07,0.14174099266529083,173398400,0.10855472832918167,0.020078506305036825,0.10727270586150033,0.11572057902812957,50.0,0.03207700379574822
1986-08-08,0.141183003783226,110140800,0.1081274226307869,-0.0039363158562657485,0.10782215744256973,0.11519348298509915,40.96338473449223,0.029425302914117796
1986-08-11,0.14955399930477142,183433600,0.11453846096992493,0.059291511654996576,0.10892117236341749,0.11492282475034396,44.94417852217297,0.032705116255244464
1986-08-12,0.1529020071029663,244160000,0.11710266768932343,0.022387298534348288,0.11032545566558838,0.11473764007290205,50.54950949412253,0.032132515547924526
1986-08-13,0.16071400046348572,454720000,0.1230856254696846,0.051091558360003564,0.11252338758536748,0.11480886861681938,61.85605567724909,0.032718155684152574
1986-08-14,0.16071400046348572,230720000,0.1230856254696846,0.0,0.11441607773303986,0.11479462509353956,58.88858520000302,0.03126294660391109
1986-08-15,0.1595979928970337,137177600,0.12223081290721893,-0.006944861020153792,0.11667504906654358,0.114580920090278,67.08942020826663,0.031011027876997138
1986-08-18,0.15792399644851685,147347200,0.12094876915216446,-0.010488711680479712,0.11844562632696969,0.11455242857336997,72.60344244536279,0.028990674732736078
1986-08-19,0.15792399644851685,137782400,0.12094876915216446,0.0,0.12027724725859505,0.11468063195546468,79.105016277186,0.02809243525090809
1986-08-20,0.16182999312877655,171315200,0.12394030392169952,0.024733900067816617,0.12162036768027715,0.11486581986149152,79.41234909866199,0.028291583138242305
1986-08-21,0.1595979928970337,194656000,0.12223081290721893,-0.013792858016231535,0.12235295985426221,0.11490855465332667,74.64840366078602,0.027550391174269183
1986-08-22,0.16182999312877655,115718400,0.12394030392169952,0.013985761640791905,0.12247505677597863,0.1148088127374649,75.67615195145885,0.027159569954401906
1986-08-25,0.16238799691200256,126403200,0.12436769157648087,0.0034483347325930946,0.12265820907694953,0.11482305899262428,74.28635399352365,0.024329419364609948
1986-08-26,0.1635040044784546,131241600,0.1252223253250122,0.006871830920860855,0.12308556799377714,0.11502248992522558,84.37513619999825,0.022349386231554615
1986-08-27,0.16517899930477142,147033600,0.12650515139102936,0.010244387833300506,0.12387933688504356,0.11542137960592906,83.87162533583206,0.02102528493801125
1986-08-28,0.1685270071029663,219699200,0.12906932830810547,0.020269347839837693,0.1250394167644637,0.1160482183098793,86.56748379180131,0.02088835697544808
1986-08-29,0.16517899930477142,135228800,0.12650515139102936,-0.019866663526404094,0.12540582354579652,0.11664656574527422,74.13832592816132,0.021888722420856523
1986-09-02,0.15513400733470917,232960000,0.11881202459335327,-0.06081275515727036,0.1249174252152443,0.11678901786605517,52.85686463881319,0.026830461049684205
1986-09-03,0.15513400733470917,117488000,0.11881202459335327,0.0,0.1241848138826234,0.1168032631278038,41.07200169845722,0.026629205805580244
1986-09-04,0.15848200023174286,198800000,0.12137617915868759,0.021581608209357617,0.1237574549657958,0.11695996125539145,46.774368603580726,0.025526979165746762
1986-09-05,0.156808003783226,98492800,0.12009409070014954,-0.010562933084768189,0.12302485001938683,0.11718790953358015,46.032104443208446,0.025614220451744392
1986-09-08,0.15513400733470917,126201600,0.11881202459335327,-0.010675513668672698,0.12192583190543312,0.11727337862054507,46.03206622995583,0.025786905430408177
1986-09-09,0.1595979928970337,150774400,0.12223081290721893,0.02877476691073011,0.12094890113387789,0.11765802254279455,52.1125200880498,0.02317866093043096
1986-09-10,0.15625,75667200,0.1196667030453682,-0.02097760622599365,0.11997197994164058,0.11808540076017379,42.857455943189684,0.023347730429031568
1986-09-11,0.14564700424671173,134355200,0.11154621839523315,-0.0678591825752598,0.11893400762762342,0.11832756598790486,35.29407300879693,0.025093515577857866
1986-09-12,0.14174099266529083,228480000,0.10855472832918167,-0.026818390700184658,0.11746867958988462,0.1183845450480779,29.545631488017804,0.025547016237475167
1986-09-15,0.1478790044784546,222723200,0.11325564235448837,0.043304553359035936,0.11630860290357045,0.11858397697408994,36.73442740533307,0.027813823487045322
1986-09-16,0.155691996216774,246400000,0.11923939734697342,0.05283405637094862,0.11618650385311671,0.11896862015128136,43.636828997133854,0.030447669355236406
1986-09-17,0.1529020071029663,116860800,0.11710266768932343,-0.01791966166545067,0.11594231000968389,0.11921081592639288,40.17833989210634,0.030702032209666153
1986-09-18,0.15178599953651428,99030400,0.11624795198440552,-0.00729885767577465,0.1150876155921391,0.11953848054011663,36.11100439481042,0.03010984181980702
1986-09-19,0.15011200308799744,127612800,0.11496587097644806,-0.011028848130842372,0.11441606815372195,0.1197521852950255,37.14272099703899,0.03006286055082559
1986-09-22,0.15736599266529083,239680000,0.12052147090435028,0.04832390587499091,0.11569824708359581,0.12016532023747763,51.999961646147355,0.03198081176359508
1986-09-23,0.16127200424671173,338240000,0.12351293116807938,0.02482097373424197,0.11783513320343834,0.12046446924408277,55.14002535532403,0.032487125659777925
1986-09-24,0.156808003783226,176870400,0.12009409070014954,-0.02768002050957241,0.11881205439567566,0.12056418334444365,48.62387023232001,0.03302566563749211
1986-09-25,0.15401799976825714,187801600,0.11795733124017715,-0.017792378022224553,0.11862890209470477,0.12039324020346005,47.74783009813267,0.03309287494127276
1986-09-26,0.1529020071029663,70022400,0.11710266768932343,-0.00724553142961093,0.11862890209470477,0.12019380827744802,48.1819371918598,0.03264484616835419
1986-09-29,0.14508900046348572,208947200,0.1111188754439354,-0.05109868428670805,0.1178961768746376,0.11982341036200524,38.79289084276478,0.03413922840004356
1986-09-30,0.14955399930477142,180790400,0.11453846096992493,0.030774119269366462,0.11783511830227715,0.11960973342259724,44.91557262624512,0.032489366003334394
1986-10-01,0.1523440033197403,138588800,0.1166752353310585,0.018655518356359257,0.11728565607752119,0.11946728229522705,55.76979135533292,0.03279583142356768
1986-10-02,0.1523440033197403,94819200,0.1166752353310585,0.0,0.1163088423865182,0.11922511334220569,59.79420519380901,0.03238720240422111
1986-10-03,0.15067000687122345,138745600,0.11539313942193985,-0.010988586442365333,0.11563727791820254,0.11899719089269638,52.809771175385194,0.03239362895548034
1986-10-06,0.1523440033197403,94505600,0.1166752353310585,0.011110677077868614,0.11545412135975701,0.118755021939675,46.153971660467384,0.03243493568642124
1986-10-07,0.14732100069522858,127993600,0.1128283217549324,-0.03297112335116126,0.11484350051198687,0.11837037627895673,43.901698042247915,0.03244986837147465
1986-10-08,0.14620499312877655,111574400,0.11197363585233688,-0.00757510073093115,0.1149656091417585,0.11792875329653423,43.90173537594922,0.03220726406420216
1986-10-09,0.14732100069522858,77952000,0.1128283217549324,0.0076329208754337685,0.11472130353961672,0.11747285897533098,46.91265797639132,0.02838036896552864
1986-10-10,0.1484380066394806,58531200,0.1136837899684906,0.007582034370911872,0.11429395420210701,0.11696000769734383,38.57256203583013,0.027641555652835416
1986-10-13,0.15457600355148315,99680000,0.11838466674089432,0.04135045791230785,0.11453815868922643,0.11668932487567266,41.89264573129018,0.027493429035408537
1986-10-14,0.15178599953651428,199337600,0.11624795198440552,-0.01804891473965442,0.11466027476957866,0.11660385578870773,43.6626717592488,0.025141638087025325
1986-10-15,0.1489959955215454,205408000,0.11411110311746597,-0.01838181946832229,0.11429397016763687,0.11644715840617816,43.66254311462401,0.025158243631128386
1986-10-16,0.15011200308799744,135766400,0.11496587097644806,0.007490663359043914,0.1145993343421391,0.11623348146677018,46.479197265422634,0.025180483605371205
1986-10-17,0.15011200308799744,151872000,0.11496587097644806,0.0,0.11502679650272642,0.11606254080931346,57.89564146706152,0.025052526300712207
1986-10-20,0.14676299691200256,148982400,0.11240090429782867,-0.02231067930712105,0.11496573686599731,0.11584883679946263,45.45334103317801,0.02280368004373659
1986-10-21,0.14620499312877655,113724800,0.11197363585233688,-0.003801290106702826,0.11472142913511821,0.11550693089763324,39.21522315452988,0.02182760223953584
1986-10-22,0.14508900046348572,94483200,0.1111188754439354,-0.007633586262472458,0.11368345894983836,0.11522200331091881,37.73546863488053,0.021165344059396327
1986-10-23,0.1478790044784546,123132800,0.11325564235448837,0.019229558452749762,0.1132559861455645,0.11527898410956065,45.45345340395914,0.021481118411351346
1986-10-24,0.14732100069522858,75331200,0.1128283217549324,-0.003773062345260092,0.11307273166520256,0.11542143722375234,41.508683665394216,0.02144889449123781
1986-10-27,0.15178599953651428,151200000,0.11624795198440552,0.030308261049035945,0.11325588609491076,0.11552118087808291,57.69328890761751,0.01917217135232785
1986-10-28,0.1489959955215454,142240000,0.11411110311746597,-0.01838181946832229,0.11313377640077046,0.11535023773709933,54.546463030966905,0.018486188820668006
1986-10-29,0.1489959955215454,85433600,0.11411110311746597,0.0,0.1133780905178615,0.11525051891803742,52.83146708977835,0.017957069882157027
1986-10-30,0.1529020071029663,293440000,0.11710266768932343,0.026216244433093783,0.11411080935171672,0.11527900944153467,56.896142329774804,0.018959557697203158
1986-10-31,0.15457600355148315,121296000,0.11838466674089432,0.010947650270206166,0.11514877953699656,0.11539296930034955,50.0,0.01890335276590276
1986-11-03,0.15625,151827200,0.1196667030453682,0.010829411779144094,0.1160646453499794,0.11536447703838348,58.332410247954655,0.018895890178540087
1986-11-04,0.1595979928970337,246400000,0.12223081290721893,0.02142709539577292,0.11740785837173462,0.11532173976302147,69.38614832184369,0.017549823127681465
1986-11-05,0.16517899930477142,624960000,0.12650515139102936,0.03496940241291635,0.11887317257268089,0.1155354417860508,73.68332844000783,0.018600121386143142
1986-11-06,0.16127200424671173,331520000,0.12351293116807938,-0.02365295159958336,0.12021629086562566,0.11572062845031421,65.62315038341283,0.019760008845746486
1986-11-07,0.1595979928970337,143158400,0.12223081290721893,-0.010380437487275795,0.12137624940701894,0.11589156662424406,68.85220228235808,0.020029373955690415
1986-11-10,0.15792399644851685,105884800,0.12094876915216446,-0.010488711680479712,0.12192569247313909,0.11621922974785169,66.66644530002651,0.018186462974135963
1986-11-11,0.15848200023174286,50176000,0.12137617915868759,0.0035338103026532064,0.12235305138996669,0.11644715368747711,69.35456660882045,0.01761371635055969
1986-11-12,0.1635040044784546,130995200,0.1252223253250122,0.031687817106980765,0.12314671171563012,0.11673205668727557,71.21166618462567,0.018070672743835482
1986-11-13,0.15848200023174286,137513600,0.12137617915868759,-0.030714540369235377,0.12302462118012565,0.1168887548148632,63.5137102542091,0.019716846355886428
1986-11-14,0.15736599266529083,135116800,0.12052147090435028,-0.007041812160027416,0.12216980968202863,0.11705969919761022,57.35249554298653,0.019833896316806605
1986-11-17,0.16238799691200256,141680000,0.12436769157648087,0.0319131574089655,0.12229191831180028,0.11731611440579097,66.66596449123031,0.019962565690770612
1986-11-18,0.15792399644851685,170060800,0.12094876915216446,-0.027490438883107426,0.12210876920393535,0.1175867959856987,59.99951622414251,0.021193330981651975
1986-11-19,0.15625,302400000,0.1196667030453682,-0.010600075683145693,0.12192561690296445,0.11784323155879975,53.94703973453574,0.021289751219177196
1986-11-20,0.15736599266529083,295680000,0.12052147090435028,0.00714290472812662,0.12180351572377342,0.11809966986378034,53.333209363301535,0.021002110519079582
1986-11-21,0.16071400046348572,286720000,0.1230856254696846,0.02127550009217294,0.12149827288729804,0.11841306438048681,55.128069879786274,0.021301434582136416
1986-11-24,0.16964299976825714,376320000,0.1299239844083786,0.05555773805917119,0.12271938792296819,0.11879770830273628,60.22766398078559,0.023537687652409257
1986-11-25,0.1796880066394806,848960000,0.1376171112060547,0.059212522096728115,0.1251616222517831,0.11951001361012459,63.54178697378122,0.025636842265954796
1986-11-26,0.18080399930477142,506240000,0.1384718418121338,0.0062109326274064625,0.12717650085687637,0.12032203823328018,69.23188037359687,0.02555041138724453
1986-11-28,0.17857100069522858,220550400,0.1367616057395935,-0.012350785908232353,0.12943547751222337,0.12104856272538503,68.47806231657329,0.02571913939078596
1986-12-01,0.1791290044784546,347200000,0.13718901574611664,0.0031252192763586706,0.13193866504090174,0.12178933421770731,71.1107473843147,0.025733021034264322
1986-12-02,0.18526799976825714,369600000,0.14189063012599945,0.034271070131326464,0.1349914020725659,0.12277232507864634,73.99990481634524,0.026407677789920543
1986-12-03,0.1908479928970337,336000000,0.14616426825523376,0.03011924131592969,0.13828835104193007,0.12391201282540958,74.2573946399303,0.026694997689947316
1986-12-04,0.18973200023174286,268800000,0.14530949294567108,-0.005848045625419629,0.14048628083297185,0.12505170007546743,79.78652714561008,0.026185873782437464
1986-12-05,0.1953130066394806,262080000,0.14958378672599792,0.02941510353989707,0.14219580590724945,0.12626263822118441,83.3326895830378,0.02556851447725234
1986-12-08,0.18973200023174286,347200000,0.14530949294567108,-0.02857457933028751,0.1431726132120405,0.12734534392754238,73.78539870375056,0.02663068716040607
1986-12-09,0.18917399644851685,302400000,0.14488211274147034,-0.002941171946422849,0.14433268564088003,0.12829981595277787,79.1650619104507,0.026392125219000646
1986-12-10,0.19419600069522858,244160000,0.1487283855676651,0.026547603105830708,0.1459811670439584,0.1294537253677845,83.33139926671815,0.026623801683039044
1986-12-11,0.1914059966802597,226240000,0.14659151434898376,-0.014367608513501606,0.14665272193295614,0.13053640574216843,79.04600626565792,0.026690579544170402
1986-12-12,0.1841520071029663,180118400,0.14103592932224274,-0.03789840804505984,0.145920102085386,0.1313341811299324,68.7495651624413,0.027284190784007303
1986-12-15,0.18638400733470917,209059200,0.14274542033672333,0.012120961110375639,0.14555380599839346,0.13214620624979337,64.99943867507794,0.027068071451920094
1986-12-16,0.18973200023174286,151939200,0.14530949294567108,0.017962556016853926,0.14494319260120392,0.1330009659131368,60.226330413243375,0.02661826222681938
1986-12-17,0.1841520071029663,151110400,0.14103592932224274,-0.029410078700268794,0.14433268351214273,0.13362780312697092,53.12468789076077,0.02675662151452399
1986-12-18,0.18470999598503113,175056000,0.14146333932876587,0.003030504415272528,0.1438442873103278,0.13412640939156215,55.91462550527602,0.026428194231044855
1986-12-19,0.188058003783226,199091200,0.14402742683887482,0.01812545584089409,0.14317272177764348,0.134810225913922,58.16363923573261,0.0265074598828103
1986-12-22,0.188058003783226,164371200,0.14402742683887482,0.0,0.14280642356191361,0.13553677971164385,52.87344943780599,0.026427480290400252
1986-12-23,0.188058003783226,244160000,0.14402742683887482,0.0,0.14323378035000392,0.13630606830120087,46.75331967352299,0.023997463201122
1986-12-24,0.186941996216774,95760000,0.14317278563976288,-0.005933878136058279,0.14329483253615244,0.13703262185057005,46.75351020822164,0.020477256098418502
1986-12-26,0.18303599953651428,89868800,0.14018121361732483,-0.020894837025558388,0.14256222120353154,0.1375312514603138,35.13438506851419,0.02108443797163403
1986-12-29,0.18080399930477142,117644800,0.1384718418121338,-0.012194014883173954,0.14219592298780168,0.13810110688209534,38.2354162767504,0.021079310358611512
1986-12-30,0.18303599953651428,148153600,0.14018121361732483,0.012344544441823535,0.14201276217188155,0.1387564316391945,42.253557786467006,0.021232330476048982
1986-12-31,0.18080399930477142,132563200,0.1384718418121338,-0.012194014883173954,0.14121910716806138,0.1392265699803829,31.81812658591646,0.019936594939780207
1987-01-02,0.18247799575328827,120870400,0.13975384831428528,0.009258246914132906,0.1406085959502629,0.1398534059524536,37.4999455178636,0.018730388680932176
1987-01-05,0.19196400046348572,239680000,0.1470189392566681,0.05198490796507249,0.1410359548670905,0.14076514715949695,60.29421793910019,0.022250307434710865
1987-01-06,0.1953130066394806,324800000,0.14958378672599792,0.01744569429148224,0.14195181216512406,0.14173389102021852,61.42950574046779,0.021591903296893894
1987-01-07,0.1997770071029663,434560000,0.15300260484218597,0.022855539300195016,0.14378343948296138,0.14273112366596857,62.50093222596189,0.02103746200497143
1987-01-08,0.1997770071029663,291200000,0.15300260484218597,0.0,0.14585926277296885,0.14350041101376215,72.58153952746554,0.02100553089421175
1987-01-09,0.202566996216774,239680000,0.15513938665390015,0.013965656427340933,0.14799614463533675,0.14408448686202366,74.24318627269702,0.0204421185038395
1987-01-12,0.203125,232960000,0.15556678175926208,0.002754910371764119,0.15043827891349792,0.14465431819359462,72.13210332904825,0.020061901778319843
1987-01-13,0.1992190033197403,211724800,0.1525752991437912,-0.01922957190243979,0.15226991474628448,0.14518144130706787,64.70690183844604,0.0184176130298511
1987-01-14,0.2148440033197403,504000000,0.16454197466373444,0.07843127679969686,0.15477320551872253,0.1460932066043218,75.00101695998698,0.024800212341734587
1987-01-15,0.2226559966802597,546560000,0.1705249547958374,0.03636142172433554,0.15776480095727102,0.1470476840933164,79.63028428767949,0.025542197552942424
1987-01-16,0.21763400733470917,407680000,0.16667868196964264,-0.02255548362877302,0.1597185262611934,0.1477314978837967,78.18252013823931,0.02505032176644792
1987-01-19,0.23716500401496887,362880000,0.18163688480854034,0.08974274731559295,0.16380913768495833,0.14894241094589233,85.816085479161,0.030853246668095254
1987-01-20,0.2304690033197403,775040000,0.1765086054801941,-0.028233689064596446,0.16686188323157175,0.14983990490436555,78.52419588091091,0.03216263546474462
1987-01-21,0.21875,533120000,0.16753341257572174,-0.050848472118711796,0.1685714019196374,0.15058070222536724,70.48204222120143,0.03494224779830518
1987-01-22,0.234375,472640000,0.17950011789798737,0.07142876837691658,0.1724178045988083,0.15173463573058446,74.34576162771488,0.03761333324761152
1987-01-23,0.22432999312877655,459200000,0.1718069463968277,-0.042858866006605156,0.1734556577035359,0.15250392109155655,65.10417508438297,0.03938998389718578
1987-01-26,0.2220979928970337,351680000,0.17009752988815308,-0.00994963559113804,0.17339459700243814,0.1532874549428622,62.63140142681709,0.03901417984127079
1987-01-27,0.23549099266529083,378560000,0.18035481870174408,0.060302397220792336,0.17534833082130977,0.15459808458884558,65.5339970150234,0.04015318990215798
1987-01-28,0.24720999598503113,414400000,0.18932996690273285,0.04976383922312122,0.17644734254905156,0.15615090280771254,68.72255038962818,0.04093372706261789
1987-01-29,0.2416290044784546,557760000,0.1850556880235672,-0.02257581802336417,0.177668354340962,0.15747577597697576,65.08600601952716,0.04137250418425241
1987-01-30,0.24776799976825714,409920000,0.18975728750228882,0.0254064034936492,0.18084319361618587,0.15909982124964397,66.52885929788407,0.04140384926015759
1987-02-02,0.249441996216774,246400000,0.19103935360908508,0.006756347140453256,0.1824916558606284,0.16075235505898794,68.90733564884705,0.040573848363783964
1987-02-03,0.24776799976825714,178617600,0.18975728750228882,-0.006711005259260383,0.1850559903042657,0.1622766837477684,63.84959549681549,0.04082304428378837
1987-02-04,0.24553599953651428,217840000,0.18804790079593658,-0.00900827962315609,0.18762032900537765,0.16374403287967046,60.098624204202366,0.04102875621160839
1987-02-05,0.24051299691200256,340480000,0.1842009425163269,-0.02045733168691033,0.18816977526460374,0.16508315006891885,60.09814938953333,0.04157268648439762
1987-02-06,0.24107100069522858,293440000,0.18462829291820526,0.002320022883924633,0.18749810755252838,0.1664650003115336,52.07078313253012,0.041597600009213864
1987-02-09,0.234933003783226,157001600,0.17992742359638214,-0.025461261909114463,0.1867654983486448,0.1677898739775022,52.38074287171759,0.04231224924793094
1987-02-10,0.23549099266529083,166790400,0.18035481870174408,0.002375375008540459,0.18542228851999557,0.16918597320715587,60.13490592440217,0.041850222724372714
1987-02-11,0.25223198533058167,342720000,0.19317615032196045,0.07108948744762533,0.18572754519326345,0.17095247109731038,60.666346368180086,0.04123883805807346
1987-02-12,0.2617189884185791,710080000,0.20044206082820892,0.037612875575678606,0.18725394138268062,0.17301814506451288,72.48322477445055,0.04128371288894415
1987-02-13,0.2773439884185791,510720000,0.2124086171388626,0.0597008245734898,0.19073404371738434,0.1754399706919988,78.61246548455443,0.042074111783426835
1987-02-17,0.2963170111179352,409920000,0.22693948447704315,0.06840997099793245,0.19683954971177237,0.1781039888660113,79.78110405921157,0.04025791199424722
1987-02-18,0.28348198533058167,470400000,0.21710945665836334,-0.04331563474435496,0.20147971596036637,0.18035484453042347,67.56713155527044,0.04118096889522522
1987-02-19,0.27845999598503113,313600000,0.21326331794261932,-0.01771520584566788,0.20624198658125742,0.18236353496710458,67.93499454839198,0.03917089655221521
1987-02-20,0.2734380066394806,190646400,0.2094171643257141,-0.018034764037292428,0.21039375024182455,0.1842440202832222,62.63763105050754,0.037188033830502995
1987-02-23,0.2818079888820648,351680000,0.21582747995853424,0.03061026852053983,0.21362965447562082,0.18626695672671,64.94857645057543,0.03544793043042427
1987-02-24,0.2924109995365143,356160000,0.2239478975534439,0.03762457679842157,0.2169876311506544,0.18854632725318274,69.04776175456777,0.035489734506923463
1987-02-25,0.3085939884185791,454720000,0.23634198307991028,0.055343611893068134,0.22040668342794692,0.19133855005105335,74.04260540409496,0.03516829264673678
1987-02-26,0.3085939884185791,499520000,0.23634198307991028,0.0,0.2217498975140708,0.19373188366492589,76.9916314299326,0.03426758210867108
1987-02-27,0.3125,405440000,0.2393334060907364,0.012657179955262832,0.22492474743298121,0.1960254987080892,77.58663132722486,0.033304967892327474
1987-03-02,0.3013390004634857,396480000,0.23078550398349762,-0.03571545755713712,0.22742791686739242,0.1981623927752177,74.6887421127603,0.03491639109122266
1987-03-03,0.2901790142059326,436800000,0.22223855555057526,-0.037034164994754204,0.2292595441852297,0.1995157817999522,68.8464998294222,0.03649450835108569
1987-03-04,0.30189698934555054,448000000,0.23121300339698792,0.04038204722929062,0.2314574761050088,0.20133926173051198,67.72929502053663,0.036996600939263075
1987-03-05,0.3058040142059326,338240000,0.23420533537864685,0.012941884486147082,0.2329228243657521,0.20356165915727614,66.39031847701399,0.03670973072619794
1987-03-06,0.3002229928970337,176377600,0.22993098199367523,-0.01825045265540659,0.2320069670677185,0.20524268796046574,59.19274378119021,0.03661127328398727
1987-03-09,0.2885040044784546,255360000,0.2209557145833969,-0.039034615224342484,0.22980892871107375,0.20688098023335139,46.66641651480457,0.0383022616576591
1987-03-10,0.297991007566452,244160000,0.2282213717699051,0.03288286614449998,0.22822149523666926,0.2088184416294098,56.37257482418138,0.03769967360594499
1987-03-11,0.295758992433548,218467200,0.22651207447052002,-0.0074896460665760944,0.2276110053062439,0.21035701682170233,57.7889326615874,0.03790483298675454
1987-03-12,0.29129499197006226,302400000,0.22309324145317078,-0.015093380895216724,0.22773310329232896,0.2114824593067169,58.08075525309932,0.03568342803544605
1987-03-13,0.28348198533058167,197612800,0.21710945665836334,-0.026821900815240496,0.2257183109010969,0.21255091826121011,50.76131629704644,0.03576106449706122
1987-03-16,0.29129499197006226,246400000,0.22309324145317078,0.027561143060771176,0.22413086891174316,0.21366211672623953,49.47923731760595,0.033824501012625095
1987-03-17,0.29910698533058167,244160000,0.22907617688179016,0.026818093590142533,0.22400875389575958,0.2149300108353297,45.1975561509693,0.030727839495338374
1987-03-18,0.29464301466941833,302400000,0.2256573736667633,-0.014924307108508561,0.22468041947909764,0.2161266803741455,43.243214209385805,0.029194436029084996
1987-03-19,0.3052459955215454,206729600,0.2337779700756073,0.0359863995440981,0.2254742192370551,0.2176510160168012,46.700849364105196,0.029718112376201308
1987-03-20,0.3046880066394806,347200000,0.233350470662117,-0.00182865568279178,0.2264511329787118,0.21928933362166086,51.68582462534836,0.029274016410260492
1987-03-23,0.3013390004634857,246400000,0.23078550398349762,-0.010991907028691461,0.22755002762590135,0.22082790732383728,56.096901419948665,0.028896216233163272
1987-03-24,0.295758992433548,268800000,0.22651207447052002,-0.018516888795940933,0.22889325874192373,0.22238072901964187,46.405552699509975,0.028149641359995627
1987-03-25,0.297991007566452,273280000,0.2282213717699051,0.007546164165334712,0.2296258487871715,0.2239762807885806,45.33294098040351,0.025158074881366954
1987-03-26,0.3002229928970337,143024000,0.22993098199367523,0.007491017210665918,0.22974796380315507,0.2252014418443044,50.0,0.025236381101217356
1987-03-27,0.2901790142059326,133907200,0.22223855555057526,-0.033455371591948335,0.22925956121512822,0.2259279916683833,51.06440536473162,0.02601064830523147
1987-03-30,0.27901801466941833,259840000,0.21369071304798126,-0.03846246427141098,0.2263899530683245,0.22597072819868724,38.194730959727735,0.026196983940648913
1987-03-31,0.2879459857940674,273280000,0.22052833437919617,0.03199774680746015,0.22455821931362152,0.22575702319542568,45.512515633926085,0.02609564134898816
1987-04-01,0.297991007566452,217862400,0.2282213717699051,0.03488457577283843,0.22419191471167974,0.2261274203658104,53.614126707779185,0.02567272392771324
1987-04-02,0.3203130066394806,777280000,0.2453172206878662,0.07490906213287207,0.2268783641713006,0.22719588379065195,67.18776189216277,0.030622019023875437
1987-04-03,0.3203130066394806,539840000,0.2453172206878662,0.0,0.2293206283024379,0.22839255233605701,64.60683290912816,0.030232401416499827
1987-04-06,0.3125,288960000,0.2393334060907364,-0.024392150621759368,0.23066383174487523,0.22917608320713043,56.74154255201415,0.029306869174263863
1987-04-07,0.30245500802993774,259840000,0.2316403090953827,-0.03214384954032323,0.23200693939413344,0.22943249692519505,53.72308858678639,0.02958695254955783
1987-04-08,0.3080359995365143,230720000,0.2359146624803543,0.018452545680258003,0.23518178931304387,0.22941825290520987,51.396479054713275,0.029756256359165883
1987-04-09,0.3169640004634857,237440000,0.24275235831737518,0.028983767965631513,0.23835664987564087,0.22963193207979202,55.66972790338233,0.03001957429554282
1987-04-10,0.313616007566452,217840000,0.24018818140029907,-0.010562933084768189,0.2400661941085543,0.22966042459011077,55.67025817254648,0.029334644351789323
1987-04-13,0.3013390004634857,142217600,0.23078550398349762,-0.03914712773119711,0.23799023457935878,0.22966042459011077,52.42694044799196,0.030461153313801743
