Price,Close,Volume,Adj_Close,Returns,MA_7,MA_30,RSI,Volatility
Ticker,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,
1981-01-26,0.1439729928970337,24640000,0.11026417464017868,-0.01526637812371856,0.11044732694114957,0.10705895076195399,50.0,0.02908024719216396
1981-01-27,0.14285700023174286,23699200,0.10940945148468018,-0.007751594371315007,0.11093572846480779,0.1074293481806914,55.999931193049754,0.02875825028872936
1981-01-28,0.13839299976825714,28156800,0.10599064081907272,-0.031247854908459716,0.11001997334616524,0.10785672813653946,53.84619167189321,0.02903799105932558
1981-01-29,0.1333709955215454,43904000,0.10214443504810333,-0.03628816413644398,0.10904316071953092,0.10838384851813317,39.18913856751394,0.029409147902011348
1981-01-30,0.12611599266529083,46188800,0.09658809006214142,-0.05439694275410345,0.10696733210768018,0.10865453183650971,34.11687248875516,0.030987343824435323
1981-02-02,0.11886200308799744,23766400,0.0910324677824974,-0.057518709357123776,0.10391469512666975,0.10865453183650971,32.583578338182505,0.032716344919599634
1981-02-03,0.12332600355148315,19152000,0.09445135295391083,0.03755676688433973,0.10141151611294065,0.10858330726623536,37.499348499241904,0.03347058641016949
1981-02-04,0.12779000401496887,27865600,0.09787017852067947,0.0361966817821755,0.09964094523872648,0.10846934691071511,39.393236594513176,0.03371634832839389
1981-02-05,0.12779000401496887,7929600,0.09787017852067947,0.0,0.09799247767244067,0.10821290935079257,40.20546849584912,0.033482031009429085
1981-02-06,0.1283479928970337,13865600,0.09829752892255783,0.004366502731861788,0.09689346168722425,0.10778553063670794,30.119890254983673,0.030858065386290653
1981-02-09,0.12165199965238571,16755200,0.09316924214363098,-0.052171065083101875,0.09561129127229963,0.10684530089298884,28.735043224882205,0.0326369312262816
1981-02-10,0.12165199965238571,18345600,0.09316924214363098,0.0,0.09512288442679814,0.10584808960556984,24.389726384898083,0.03195487151449314
1981-02-11,0.11774600297212601,13843200,0.09017780423164368,-0.0321075694420232,0.09500078963381904,0.10485087980826696,19.767128588911646,0.032426611079098444
1981-02-12,0.11662899702787399,14560000,0.08932230621576309,-0.00948679138031605,0.0942680686712265,0.10393911475936572,19.539492377974852,0.031782250253441786
1981-02-13,0.11383900046348572,11155200,0.08718553930521011,-0.023921985460065187,0.09274169164044517,0.10291338736812274,19.31747178254443,0.03196962724517363
1981-02-17,0.11662899702787399,12275200,0.08932230621576309,0.024508271986169783,0.0915205670254571,0.10204435835282008,24.174940395625526,0.028684397669566777
1981-02-18,0.12165199965238571,19241600,0.09316924214363098,0.043068031837147025,0.09078795462846756,0.10147452726960182,33.6956400217763,0.030705645073898828
1981-02-19,0.11439699679613113,22310400,0.08761288970708847,-0.059637196876376475,0.08999418999467577,0.10087618008255958,32.291160666147434,0.032123341507673056
1981-02-20,0.10825899988412857,24371200,0.08291197568178177,-0.0536555070951662,0.0885288662144116,0.10019236281514168,32.97874727722382,0.03297833499790602
1981-02-23,0.10993299633264542,14112000,0.08419405668973923,0.015463158336476157,0.08767404513699668,0.0993660939236482,40.475777379768935,0.03358541250506313
1981-02-24,0.10602699965238571,16979200,0.08120259642601013,-0.035530539581348664,0.0865140865956034,0.09846859897176424,31.325405970348626,0.03394164520653626
1981-02-25,0.11272300034761429,19488000,0.0863308236002922,0.06315348769610818,0.08639198435204369,0.09787025252978007,34.48263839211107,0.03814096409439146
1981-02-26,0.11439699679613113,10841600,0.08761288970708847,0.014850618276644356,0.0861477819936616,0.09730039636294047,36.66642776756538,0.038250943346412755
1981-02-27,0.11830399930477142,14761600,0.09060515463352203,0.03415325001192682,0.08578148377793175,0.09675905605157216,40.625699699663706,0.03882326919473399
1981-03-02,0.11886200308799744,11760000,0.0910324677824974,0.004716212346899784,0.08626999493156161,0.09626045028368632,47.05905998782166,0.03709696472913708
1981-03-03,0.1171879991889,16172800,0.08975042402744293,-0.0140833681244108,0.08724691612379891,0.09550543352961541,45.454923646172126,0.03490053972953177
1981-03-04,0.11607100069522858,13708800,0.08889494091272354,-0.009531800255983325,0.08791847101279668,0.09483586077888807,48.19183481357783,0.03379530023270931
1981-03-05,0.11551299691200256,5376000,0.08846759051084518,-0.0048073647104162065,0.08895632731063026,0.09408081745107968,48.780581138900956,0.03254598766269107
1981-03-06,0.11439699679613113,11603200,0.08761288970708847,-0.009661174208784762,0.08913947961160115,0.09325454955299696,50.632849940927535,0.032546868426805174
1981-03-09,0.1054690033197403,15321600,0.08077522367238998,-0.07804406472105296,0.08816267017807279,0.0922146034737428,38.88975192274689,0.03629717159923689
1981-03-10,0.10044600069522858,28380800,0.0769282802939415,-0.04762528908679975,0.08620883098670415,0.0911034069955349,28.88857638890906,0.036026734556158915
1981-03-11,0.09653999656438828,29859200,0.07393679767847061,-0.03888664355995597,0.0837665924004146,0.08992098520199458,30.952516345620637,0.03656592331435592
1981-03-12,0.10044600069522858,59248000,0.0769282802939415,0.04045999704342029,0.08193485758134297,0.08895223985115687,41.24949335146372,0.03792116338941882
1981-03-13,0.09933000057935715,231302400,0.07607357203960419,-0.011110455752702197,0.08010323345661163,0.0880832110842069,37.974353095438964,0.037927997912019853
1981-03-16,0.10323700308799744,37228800,0.07906580716371536,0.03933343793234001,0.0787601215498788,0.0874991349875927,46.835695826951465,0.03908911962989516
1981-03-17,0.10825899988412857,43747200,0.08291197568178177,0.04864515592818086,0.07808856240340642,0.08722845191756884,44.73730447962771,0.04037182935525509
1981-03-18,0.11495500057935715,36937600,0.08804023265838623,0.06185182459391436,0.07912642082997731,0.08701474790771803,50.58817135385957,0.041695182176193536
1981-03-19,0.11383900046348572,37811200,0.08718553930521011,-0.009707986080551345,0.08059174354587283,0.08665859326720238,44.99917737621147,0.03949931917332933
1981-03-20,0.11495500057935715,14604800,0.08804023265838623,0.00980315497257056,0.08260651997157506,0.08633092840512593,45.67819768561772,0.03741391237547039
1981-03-23,0.11941999942064285,22019200,0.09145986288785934,0.03884167642698033,0.08468246034213475,0.08610300620396932,52.325419465791136,0.03815947088676131
1981-03-24,0.11886200308799744,28156800,0.0910324677824974,-0.004673034617228455,0.08681944544826235,0.08603178039193153,52.94203063221448,0.03704890446294041
1981-03-25,0.11662899702787399,7056000,0.08932230621576309,-0.018786281514639125,0.08828465959855489,0.08590354919433593,51.13628124481226,0.03490954309239106
1981-03-26,0.11439699679613113,12275200,0.08761288970708847,-0.019137621732979282,0.08895621874502727,0.08581805204351743,50.0,0.03509254712590632
1981-03-27,0.11049100011587143,12252800,0.08462142199277878,-0.034144150755795244,0.08846781722136907,0.08566135590275128,55.55508207559839,0.03497717232467813
1981-03-30,0.11049100011587143,9900800,0.08462142199277878,0.0,0.08810151474816459,0.08557588532567025,62.5003147608302,0.03493951553384053
1981-03-31,0.109375,15993600,0.08376669138669968,-0.010100641019150425,0.08749100885220937,0.08539069816470146,67.16409988213346,0.03488470749951533
1981-04-01,0.10825899988412857,34070400,0.08291197568178177,-0.01020352709136152,0.08626988210848399,0.08504878928263983,61.29072710596653,0.03489178758851537
1981-04-02,0.11774600297212601,31404800,0.09017780423164368,0.08763304082571066,0.08614778731550489,0.08513428643345833,71.42888514982033,0.04032512434299808
1981-04-03,0.11830399930477142,16486400,0.09060515463352203,0.004738975466519468,0.08633105137518474,0.08539072573184966,69.01389741775317,0.04023960238412912
1981-04-06,0.11607100069522858,22803200,0.08889494091272354,-0.018875457226643855,0.08651420154741832,0.08554742187261581,60.60487764679532,0.035957859922906454
1981-04-07,0.11495500057935715,10684800,0.08804023265838623,-0.009614813234157582,0.08700260307107653,0.08577534308036168,50.0,0.03395639317492969
1981-04-08,0.12053599953651428,21952000,0.09231454133987427,0.04854949325353575,0.0881016201206616,0.08597480033834776,59.375019576600685,0.03331916952092324
1981-04-09,0.12276799976825714,12499200,0.09402401000261307,0.01851786986023196,0.08956695135150637,0.08618850434819857,60.60600057947267,0.03267652962293508
1981-04-10,0.12444200366735458,33465600,0.09530603140592575,0.013635042828709976,0.09133753074066979,0.08634520024061203,57.37611222371586,0.03227814476089956
1981-04-13,0.12444200366735458,16060800,0.09530603140592575,0.0,0.09207013462271009,0.08648765236139297,58.332355200509475,0.03170645958711077
1981-04-14,0.12444200366735458,6652800,0.09530603140592575,0.0,0.0927416884473392,0.08667283927400907,62.5003502056719,0.030413120548531854
1981-04-15,0.11830399930477142,34048000,0.09060515463352203,-0.04932402181748419,0.09298600469316755,0.08672984639803569,55.556524037018136,0.030098480349723053
1981-04-16,0.11160700023174286,23878400,0.08547616004943848,-0.05660819856032706,0.09261970860617501,0.08663013204932213,51.47048079124303,0.03275664325649713
